Fecha diagnóstico;Territorio;Medida;Valor;
09/07/2020;Almería;Confirmados PCR;6;
09/07/2020;Almería;Total confirmados;6;
09/07/2020;Almería;Hospitalizados;0;
09/07/2020;Almería;UCI;0;
09/07/2020;Almería;Curados;6;
09/07/2020;Almería;Fallecidos;0;
09/07/2020;Cádiz;Confirmados PCR;1;
09/07/2020;Cádiz;Total confirmados;1;
09/07/2020;Cádiz;Hospitalizados;0;
09/07/2020;Cádiz;UCI;0;
09/07/2020;Cádiz;Curados;1;
09/07/2020;Cádiz;Fallecidos;0;
09/07/2020;Córdoba;Confirmados PCR;3;
09/07/2020;Córdoba;Total confirmados;3;
09/07/2020;Córdoba;Hospitalizados;0;
09/07/2020;Córdoba;UCI;0;
09/07/2020;Córdoba;Curados;0;
09/07/2020;Córdoba;Fallecidos;0;
09/07/2020;Granada;Confirmados PCR;24;
09/07/2020;Granada;Total confirmados;24;
09/07/2020;Granada;Hospitalizados;2;
09/07/2020;Granada;UCI;0;
09/07/2020;Granada;Curados;2;
09/07/2020;Granada;Fallecidos;0;
09/07/2020;Málaga;Confirmados PCR;7;
09/07/2020;Málaga;Total confirmados;7;
09/07/2020;Málaga;Hospitalizados;2;
09/07/2020;Málaga;UCI;0;
09/07/2020;Málaga;Curados;1;
09/07/2020;Málaga;Fallecidos;0;
08/07/2020;Andalucía;Confirmados PCR;54;
08/07/2020;Andalucía;Total confirmados;54;
08/07/2020;Andalucía;Hospitalizados;3;
08/07/2020;Andalucía;UCI;0;
08/07/2020;Andalucía;Curados;26;
08/07/2020;Andalucía;Fallecidos;0;
08/07/2020;Almería;Confirmados PCR;16;
08/07/2020;Almería;Total confirmados;16;
08/07/2020;Almería;Hospitalizados;1;
08/07/2020;Almería;UCI;0;
08/07/2020;Almería;Curados;16;
08/07/2020;Almería;Fallecidos;0;
08/07/2020;Cádiz;Confirmados PCR;3;
08/07/2020;Cádiz;Total confirmados;3;
08/07/2020;Cádiz;Hospitalizados;2;
08/07/2020;Cádiz;UCI;0;
08/07/2020;Cádiz;Curados;3;
08/07/2020;Cádiz;Fallecidos;0;
08/07/2020;Córdoba;Confirmados PCR;1;
08/07/2020;Córdoba;Total confirmados;1;
08/07/2020;Córdoba;Hospitalizados;0;
08/07/2020;Córdoba;UCI;0;
08/07/2020;Córdoba;Curados;1;
08/07/2020;Córdoba;Fallecidos;0;
08/07/2020;Granada;Confirmados PCR;30;
08/07/2020;Granada;Total confirmados;30;
08/07/2020;Granada;Hospitalizados;0;
08/07/2020;Granada;UCI;0;
08/07/2020;Granada;Curados;5;
08/07/2020;Granada;Fallecidos;0;
08/07/2020;Huelva;Confirmados PCR;1;
08/07/2020;Huelva;Total confirmados;1;
08/07/2020;Huelva;Hospitalizados;0;
08/07/2020;Huelva;UCI;0;
08/07/2020;Huelva;Curados;1;
08/07/2020;Huelva;Fallecidos;0;
08/07/2020;Málaga;Confirmados PCR;3;
08/07/2020;Málaga;Total confirmados;3;
08/07/2020;Málaga;Hospitalizados;0;
08/07/2020;Málaga;UCI;0;
08/07/2020;Málaga;Curados;0;
08/07/2020;Málaga;Fallecidos;0;
07/07/2020;Andalucía;Confirmados PCR;37;
07/07/2020;Andalucía;Total confirmados;38;
07/07/2020;Andalucía;Hospitalizados;3;
07/07/2020;Andalucía;UCI;0;
07/07/2020;Andalucía;Curados;13;
07/07/2020;Andalucía;Fallecidos;1;
07/07/2020;Almería;Confirmados PCR;5;
07/07/2020;Almería;Total confirmados;6;
07/07/2020;Almería;Hospitalizados;1;
07/07/2020;Almería;UCI;0;
07/07/2020;Almería;Curados;6;
07/07/2020;Almería;Fallecidos;0;
07/07/2020;Cádiz;Confirmados PCR;1;
07/07/2020;Cádiz;Total confirmados;1;
07/07/2020;Cádiz;Hospitalizados;0;
07/07/2020;Cádiz;UCI;0;
07/07/2020;Cádiz;Curados;1;
07/07/2020;Cádiz;Fallecidos;0;
07/07/2020;Córdoba;Confirmados PCR;2;
07/07/2020;Córdoba;Total confirmados;2;
07/07/2020;Córdoba;Hospitalizados;0;
07/07/2020;Córdoba;UCI;0;
07/07/2020;Córdoba;Curados;2;
07/07/2020;Córdoba;Fallecidos;0;
07/07/2020;Granada;Confirmados PCR;23;
07/07/2020;Granada;Total confirmados;23;
07/07/2020;Granada;Hospitalizados;2;
07/07/2020;Granada;UCI;0;
07/07/2020;Granada;Curados;1;
07/07/2020;Granada;Fallecidos;1;
07/07/2020;Jaén;Confirmados PCR;2;
07/07/2020;Jaén;Total confirmados;2;
07/07/2020;Jaén;Hospitalizados;0;
07/07/2020;Jaén;UCI;0;
07/07/2020;Jaén;Curados;2;
07/07/2020;Jaén;Fallecidos;0;
07/07/2020;Málaga;Confirmados PCR;4;
07/07/2020;Málaga;Total confirmados;4;
07/07/2020;Málaga;Hospitalizados;0;
07/07/2020;Málaga;UCI;0;
07/07/2020;Málaga;Curados;1;
07/07/2020;Málaga;Fallecidos;0;
06/07/2020;Andalucía;Confirmados PCR;10;
06/07/2020;Andalucía;Total confirmados;10;
06/07/2020;Andalucía;Hospitalizados;2;
06/07/2020;Andalucía;UCI;0;
06/07/2020;Andalucía;Curados;6;
06/07/2020;Andalucía;Fallecidos;0;
06/07/2020;Almería;Confirmados PCR;3;
06/07/2020;Almería;Total confirmados;3;
06/07/2020;Almería;Hospitalizados;0;
06/07/2020;Almería;UCI;0;
06/07/2020;Almería;Curados;3;
06/07/2020;Almería;Fallecidos;0;
06/07/2020;Cádiz;Confirmados PCR;1;
06/07/2020;Cádiz;Total confirmados;1;
06/07/2020;Cádiz;Hospitalizados;1;
06/07/2020;Cádiz;UCI;0;
06/07/2020;Cádiz;Curados;1;
06/07/2020;Cádiz;Fallecidos;0;
06/07/2020;Córdoba;Confirmados PCR;1;
06/07/2020;Córdoba;Total confirmados;1;
06/07/2020;Córdoba;Hospitalizados;0;
06/07/2020;Córdoba;UCI;0;
06/07/2020;Córdoba;Curados;1;
06/07/2020;Córdoba;Fallecidos;0;
06/07/2020;Granada;Confirmados PCR;4;
06/07/2020;Granada;Total confirmados;4;
06/07/2020;Granada;Hospitalizados;1;
06/07/2020;Granada;UCI;0;
06/07/2020;Granada;Curados;0;
06/07/2020;Granada;Fallecidos;0;
06/07/2020;Sevilla;Confirmados PCR;1;
06/07/2020;Sevilla;Total confirmados;1;
06/07/2020;Sevilla;Hospitalizados;0;
06/07/2020;Sevilla;UCI;0;
06/07/2020;Sevilla;Curados;1;
06/07/2020;Sevilla;Fallecidos;0;
05/07/2020;Andalucía;Confirmados PCR;12;
05/07/2020;Andalucía;Total confirmados;12;
05/07/2020;Andalucía;Hospitalizados;2;
05/07/2020;Andalucía;UCI;0;
05/07/2020;Andalucía;Curados;4;
05/07/2020;Andalucía;Fallecidos;1;
05/07/2020;Almería;Confirmados PCR;3;
05/07/2020;Almería;Total confirmados;3;
05/07/2020;Almería;Hospitalizados;0;
05/07/2020;Almería;UCI;0;
05/07/2020;Almería;Curados;3;
05/07/2020;Almería;Fallecidos;0;
05/07/2020;Granada;Confirmados PCR;7;
05/07/2020;Granada;Total confirmados;7;
05/07/2020;Granada;Hospitalizados;1;
05/07/2020;Granada;UCI;0;
05/07/2020;Granada;Curados;1;
05/07/2020;Granada;Fallecidos;0;
05/07/2020;Málaga;Confirmados PCR;1;
05/07/2020;Málaga;Total confirmados;1;
05/07/2020;Málaga;Hospitalizados;1;
05/07/2020;Málaga;UCI;0;
05/07/2020;Málaga;Curados;0;
05/07/2020;Málaga;Fallecidos;1;
05/07/2020;Sevilla;Confirmados PCR;1;
05/07/2020;Sevilla;Total confirmados;1;
05/07/2020;Sevilla;Hospitalizados;0;
05/07/2020;Sevilla;UCI;0;
05/07/2020;Sevilla;Curados;0;
05/07/2020;Sevilla;Fallecidos;0;
04/07/2020;Andalucía;Confirmados PCR;18;
04/07/2020;Andalucía;Total confirmados;18;
04/07/2020;Andalucía;Hospitalizados;5;
04/07/2020;Andalucía;UCI;0;
04/07/2020;Andalucía;Curados;12;
04/07/2020;Andalucía;Fallecidos;0;
04/07/2020;Almería;Confirmados PCR;3;
04/07/2020;Almería;Total confirmados;3;
04/07/2020;Almería;Hospitalizados;1;
04/07/2020;Almería;UCI;0;
04/07/2020;Almería;Curados;3;
04/07/2020;Almería;Fallecidos;0;
04/07/2020;Cádiz;Confirmados PCR;4;
04/07/2020;Cádiz;Total confirmados;4;
04/07/2020;Cádiz;Hospitalizados;0;
04/07/2020;Cádiz;UCI;0;
04/07/2020;Cádiz;Curados;4;
04/07/2020;Cádiz;Fallecidos;0;
04/07/2020;Granada;Confirmados PCR;6;
04/07/2020;Granada;Total confirmados;6;
04/07/2020;Granada;Hospitalizados;1;
04/07/2020;Granada;UCI;0;
04/07/2020;Granada;Curados;1;
04/07/2020;Granada;Fallecidos;0;
04/07/2020;Málaga;Confirmados PCR;5;
04/07/2020;Málaga;Total confirmados;5;
04/07/2020;Málaga;Hospitalizados;3;
04/07/2020;Málaga;UCI;0;
04/07/2020;Málaga;Curados;4;
04/07/2020;Málaga;Fallecidos;0;
03/07/2020;Andalucía;Confirmados PCR;23;
03/07/2020;Andalucía;Total confirmados;23;
03/07/2020;Andalucía;Hospitalizados;5;
03/07/2020;Andalucía;UCI;1;
03/07/2020;Andalucía;Curados;10;
03/07/2020;Andalucía;Fallecidos;1;
03/07/2020;Almería;Confirmados PCR;7;
03/07/2020;Almería;Total confirmados;7;
03/07/2020;Almería;Hospitalizados;2;
03/07/2020;Almería;UCI;0;
03/07/2020;Almería;Curados;7;
03/07/2020;Almería;Fallecidos;0;
03/07/2020;Granada;Confirmados PCR;11;
03/07/2020;Granada;Total confirmados;11;
03/07/2020;Granada;Hospitalizados;3;
03/07/2020;Granada;UCI;1;
03/07/2020;Granada;Curados;1;
03/07/2020;Granada;Fallecidos;1;
03/07/2020;Jaén;Confirmados PCR;1;
03/07/2020;Jaén;Total confirmados;1;
03/07/2020;Jaén;Hospitalizados;0;
03/07/2020;Jaén;UCI;0;
03/07/2020;Jaén;Curados;1;
03/07/2020;Jaén;Fallecidos;0;
03/07/2020;Málaga;Confirmados PCR;3;
03/07/2020;Málaga;Total confirmados;3;
03/07/2020;Málaga;Hospitalizados;0;
03/07/2020;Málaga;UCI;0;
03/07/2020;Málaga;Curados;0;
03/07/2020;Málaga;Fallecidos;0;
03/07/2020;Sevilla;Confirmados PCR;1;
03/07/2020;Sevilla;Total confirmados;1;
03/07/2020;Sevilla;Hospitalizados;0;
03/07/2020;Sevilla;UCI;0;
03/07/2020;Sevilla;Curados;1;
03/07/2020;Sevilla;Fallecidos;0;
02/07/2020;Andalucía;Confirmados PCR;12;
02/07/2020;Andalucía;Total confirmados;14;
02/07/2020;Andalucía;Hospitalizados;1;
02/07/2020;Andalucía;UCI;0;
02/07/2020;Andalucía;Curados;8;
02/07/2020;Andalucía;Fallecidos;0;
02/07/2020;Almería;Confirmados PCR;1;
02/07/2020;Almería;Total confirmados;1;
02/07/2020;Almería;Hospitalizados;0;
02/07/2020;Almería;UCI;0;
02/07/2020;Almería;Curados;1;
02/07/2020;Almería;Fallecidos;0;
02/07/2020;Cádiz;Confirmados PCR;1;
02/07/2020;Cádiz;Total confirmados;2;
02/07/2020;Cádiz;Hospitalizados;0;
02/07/2020;Cádiz;UCI;0;
02/07/2020;Cádiz;Curados;2;
02/07/2020;Cádiz;Fallecidos;0;
02/07/2020;Granada;Confirmados PCR;8;
02/07/2020;Granada;Total confirmados;8;
02/07/2020;Granada;Hospitalizados;1;
02/07/2020;Granada;UCI;0;
02/07/2020;Granada;Curados;2;
02/07/2020;Granada;Fallecidos;0;
02/07/2020;Málaga;Confirmados PCR;2;
02/07/2020;Málaga;Total confirmados;3;
02/07/2020;Málaga;Hospitalizados;0;
02/07/2020;Málaga;UCI;0;
02/07/2020;Málaga;Curados;3;
02/07/2020;Málaga;Fallecidos;0;
01/07/2020;Andalucía;Confirmados PCR;19;
01/07/2020;Andalucía;Total confirmados;20;
01/07/2020;Andalucía;Hospitalizados;1;
01/07/2020;Andalucía;UCI;1;
01/07/2020;Andalucía;Curados;10;
01/07/2020;Andalucía;Fallecidos;1;
01/07/2020;Almería;Confirmados PCR;2;
01/07/2020;Almería;Total confirmados;2;
01/07/2020;Almería;Hospitalizados;1;
01/07/2020;Almería;UCI;1;
01/07/2020;Almería;Curados;1;
01/07/2020;Almería;Fallecidos;1;
01/07/2020;Cádiz;Confirmados PCR;2;
01/07/2020;Cádiz;Total confirmados;2;
01/07/2020;Cádiz;Hospitalizados;0;
01/07/2020;Cádiz;UCI;0;
01/07/2020;Cádiz;Curados;2;
01/07/2020;Cádiz;Fallecidos;0;
01/07/2020;Granada;Confirmados PCR;11;
01/07/2020;Granada;Total confirmados;11;
01/07/2020;Granada;Hospitalizados;0;
01/07/2020;Granada;UCI;0;
01/07/2020;Granada;Curados;3;
01/07/2020;Granada;Fallecidos;0;
01/07/2020;Jaén;Confirmados PCR;2;
01/07/2020;Jaén;Total confirmados;2;
01/07/2020;Jaén;Hospitalizados;0;
01/07/2020;Jaén;UCI;0;
01/07/2020;Jaén;Curados;2;
01/07/2020;Jaén;Fallecidos;0;
01/07/2020;Málaga;Confirmados PCR;1;
01/07/2020;Málaga;Total confirmados;2;
01/07/2020;Málaga;Hospitalizados;0;
01/07/2020;Málaga;UCI;0;
01/07/2020;Málaga;Curados;1;
01/07/2020;Málaga;Fallecidos;0;
01/07/2020;Sevilla;Confirmados PCR;1;
01/07/2020;Sevilla;Total confirmados;1;
01/07/2020;Sevilla;Hospitalizados;0;
01/07/2020;Sevilla;UCI;0;
01/07/2020;Sevilla;Curados;1;
01/07/2020;Sevilla;Fallecidos;0;
30/06/2020;Andalucía;Confirmados PCR;26;
30/06/2020;Andalucía;Total confirmados;27;
30/06/2020;Andalucía;Hospitalizados;4;
30/06/2020;Andalucía;UCI;1;
30/06/2020;Andalucía;Curados;12;
30/06/2020;Andalucía;Fallecidos;1;
30/06/2020;Almería;Confirmados PCR;3;
30/06/2020;Almería;Total confirmados;3;
30/06/2020;Almería;Hospitalizados;1;
30/06/2020;Almería;UCI;0;
30/06/2020;Almería;Curados;3;
30/06/2020;Almería;Fallecidos;0;
30/06/2020;Cádiz;Confirmados PCR;3;
30/06/2020;Cádiz;Total confirmados;3;
30/06/2020;Cádiz;Hospitalizados;1;
30/06/2020;Cádiz;UCI;0;
30/06/2020;Cádiz;Curados;2;
30/06/2020;Cádiz;Fallecidos;1;
30/06/2020;Granada;Confirmados PCR;15;
30/06/2020;Granada;Total confirmados;15;
30/06/2020;Granada;Hospitalizados;2;
30/06/2020;Granada;UCI;1;
30/06/2020;Granada;Curados;4;
30/06/2020;Granada;Fallecidos;0;
30/06/2020;Jaén;Confirmados PCR;1;
30/06/2020;Jaén;Total confirmados;1;
30/06/2020;Jaén;Hospitalizados;0;
30/06/2020;Jaén;UCI;0;
30/06/2020;Jaén;Curados;1;
30/06/2020;Jaén;Fallecidos;0;
30/06/2020;Málaga;Confirmados PCR;3;
30/06/2020;Málaga;Total confirmados;4;
30/06/2020;Málaga;Hospitalizados;0;
30/06/2020;Málaga;UCI;0;
30/06/2020;Málaga;Curados;2;
30/06/2020;Málaga;Fallecidos;0;
30/06/2020;Sevilla;Confirmados PCR;1;
30/06/2020;Sevilla;Total confirmados;1;
30/06/2020;Sevilla;Hospitalizados;0;
30/06/2020;Sevilla;UCI;0;
30/06/2020;Sevilla;Curados;0;
30/06/2020;Sevilla;Fallecidos;0;
29/06/2020;Andalucía;Confirmados PCR;15;
29/06/2020;Andalucía;Total confirmados;15;
29/06/2020;Andalucía;Hospitalizados;2;
29/06/2020;Andalucía;UCI;0;
29/06/2020;Andalucía;Curados;7;
29/06/2020;Andalucía;Fallecidos;0;
29/06/2020;Almería;Confirmados PCR;1;
29/06/2020;Almería;Total confirmados;1;
29/06/2020;Almería;Hospitalizados;1;
29/06/2020;Almería;UCI;0;
29/06/2020;Almería;Curados;1;
29/06/2020;Almería;Fallecidos;0;
29/06/2020;Cádiz;Confirmados PCR;2;
29/06/2020;Cádiz;Total confirmados;2;
29/06/2020;Cádiz;Hospitalizados;0;
29/06/2020;Cádiz;UCI;0;
29/06/2020;Cádiz;Curados;2;
29/06/2020;Cádiz;Fallecidos;0;
29/06/2020;Córdoba;Confirmados PCR;1;
29/06/2020;Córdoba;Total confirmados;1;
29/06/2020;Córdoba;Hospitalizados;0;
29/06/2020;Córdoba;UCI;0;
29/06/2020;Córdoba;Curados;1;
29/06/2020;Córdoba;Fallecidos;0;
29/06/2020;Granada;Confirmados PCR;9;
29/06/2020;Granada;Total confirmados;9;
29/06/2020;Granada;Hospitalizados;0;
29/06/2020;Granada;UCI;0;
29/06/2020;Granada;Curados;2;
29/06/2020;Granada;Fallecidos;0;
29/06/2020;Jaén;Confirmados PCR;1;
29/06/2020;Jaén;Total confirmados;1;
29/06/2020;Jaén;Hospitalizados;0;
29/06/2020;Jaén;UCI;0;
29/06/2020;Jaén;Curados;1;
29/06/2020;Jaén;Fallecidos;0;
29/06/2020;Málaga;Confirmados PCR;1;
29/06/2020;Málaga;Total confirmados;1;
29/06/2020;Málaga;Hospitalizados;1;
29/06/2020;Málaga;UCI;0;
29/06/2020;Málaga;Curados;0;
29/06/2020;Málaga;Fallecidos;0;
28/06/2020;Andalucía;Confirmados PCR;36;
28/06/2020;Andalucía;Total confirmados;36;
28/06/2020;Andalucía;Hospitalizados;3;
28/06/2020;Andalucía;UCI;0;
28/06/2020;Andalucía;Curados;9;
28/06/2020;Andalucía;Fallecidos;0;
28/06/2020;Almería;Confirmados PCR;4;
28/06/2020;Almería;Total confirmados;4;
28/06/2020;Almería;Hospitalizados;0;
28/06/2020;Almería;UCI;0;
28/06/2020;Almería;Curados;4;
28/06/2020;Almería;Fallecidos;0;
28/06/2020;Granada;Confirmados PCR;15;
28/06/2020;Granada;Total confirmados;15;
28/06/2020;Granada;Hospitalizados;0;
28/06/2020;Granada;UCI;0;
28/06/2020;Granada;Curados;1;
28/06/2020;Granada;Fallecidos;0;
28/06/2020;Jaén;Confirmados PCR;3;
28/06/2020;Jaén;Total confirmados;3;
28/06/2020;Jaén;Hospitalizados;1;
28/06/2020;Jaén;UCI;0;
28/06/2020;Jaén;Curados;3;
28/06/2020;Jaén;Fallecidos;0;
28/06/2020;Málaga;Confirmados PCR;14;
28/06/2020;Málaga;Total confirmados;14;
28/06/2020;Málaga;Hospitalizados;2;
28/06/2020;Málaga;UCI;0;
28/06/2020;Málaga;Curados;1;
28/06/2020;Málaga;Fallecidos;0;
27/06/2020;Andalucía;Confirmados PCR;15;
27/06/2020;Andalucía;Total confirmados;15;
27/06/2020;Andalucía;Hospitalizados;1;
27/06/2020;Andalucía;UCI;0;
27/06/2020;Andalucía;Curados;5;
27/06/2020;Andalucía;Fallecidos;0;
27/06/2020;Cádiz;Confirmados PCR;1;
27/06/2020;Cádiz;Total confirmados;1;
27/06/2020;Cádiz;Hospitalizados;0;
27/06/2020;Cádiz;UCI;0;
27/06/2020;Cádiz;Curados;1;
27/06/2020;Cádiz;Fallecidos;0;
27/06/2020;Granada;Confirmados PCR;8;
27/06/2020;Granada;Total confirmados;8;
27/06/2020;Granada;Hospitalizados;1;
27/06/2020;Granada;UCI;0;
27/06/2020;Granada;Curados;3;
27/06/2020;Granada;Fallecidos;0;
27/06/2020;Jaén;Confirmados PCR;1;
27/06/2020;Jaén;Total confirmados;1;
27/06/2020;Jaén;Hospitalizados;0;
27/06/2020;Jaén;UCI;0;
27/06/2020;Jaén;Curados;1;
27/06/2020;Jaén;Fallecidos;0;
27/06/2020;Málaga;Confirmados PCR;5;
27/06/2020;Málaga;Total confirmados;5;
27/06/2020;Málaga;Hospitalizados;0;
27/06/2020;Málaga;UCI;0;
27/06/2020;Málaga;Curados;0;
27/06/2020;Málaga;Fallecidos;0;
26/06/2020;Andalucía;Confirmados PCR;22;
26/06/2020;Andalucía;Total confirmados;24;
26/06/2020;Andalucía;Hospitalizados;0;
26/06/2020;Andalucía;UCI;0;
26/06/2020;Andalucía;Curados;10;
26/06/2020;Andalucía;Fallecidos;0;
26/06/2020;Cádiz;Confirmados PCR;3;
26/06/2020;Cádiz;Total confirmados;3;
26/06/2020;Cádiz;Hospitalizados;0;
26/06/2020;Cádiz;UCI;0;
26/06/2020;Cádiz;Curados;3;
26/06/2020;Cádiz;Fallecidos;0;
26/06/2020;Granada;Confirmados PCR;10;
26/06/2020;Granada;Total confirmados;10;
26/06/2020;Granada;Hospitalizados;0;
26/06/2020;Granada;UCI;0;
26/06/2020;Granada;Curados;0;
26/06/2020;Granada;Fallecidos;0;
26/06/2020;Jaén;Confirmados PCR;3;
26/06/2020;Jaén;Total confirmados;3;
26/06/2020;Jaén;Hospitalizados;0;
26/06/2020;Jaén;UCI;0;
26/06/2020;Jaén;Curados;3;
26/06/2020;Jaén;Fallecidos;0;
26/06/2020;Málaga;Confirmados PCR;4;
26/06/2020;Málaga;Total confirmados;6;
26/06/2020;Málaga;Hospitalizados;0;
26/06/2020;Málaga;UCI;0;
26/06/2020;Málaga;Curados;2;
26/06/2020;Málaga;Fallecidos;0;
26/06/2020;Sevilla;Confirmados PCR;2;
26/06/2020;Sevilla;Total confirmados;2;
26/06/2020;Sevilla;Hospitalizados;0;
26/06/2020;Sevilla;UCI;0;
26/06/2020;Sevilla;Curados;2;
26/06/2020;Sevilla;Fallecidos;0;
25/06/2020;Andalucía;Confirmados PCR;16;
25/06/2020;Andalucía;Total confirmados;16;
25/06/2020;Andalucía;Hospitalizados;0;
25/06/2020;Andalucía;UCI;0;
25/06/2020;Andalucía;Curados;5;
25/06/2020;Andalucía;Fallecidos;0;
25/06/2020;Almería;Confirmados PCR;3;
25/06/2020;Almería;Total confirmados;3;
25/06/2020;Almería;Hospitalizados;0;
25/06/2020;Almería;UCI;0;
25/06/2020;Almería;Curados;3;
25/06/2020;Almería;Fallecidos;0;
25/06/2020;Granada;Confirmados PCR;6;
25/06/2020;Granada;Total confirmados;6;
25/06/2020;Granada;Hospitalizados;0;
25/06/2020;Granada;UCI;0;
25/06/2020;Granada;Curados;1;
25/06/2020;Granada;Fallecidos;0;
25/06/2020;Huelva;Confirmados PCR;1;
25/06/2020;Huelva;Total confirmados;1;
25/06/2020;Huelva;Hospitalizados;0;
25/06/2020;Huelva;UCI;0;
25/06/2020;Huelva;Curados;1;
25/06/2020;Huelva;Fallecidos;0;
25/06/2020;Málaga;Confirmados PCR;6;
25/06/2020;Málaga;Total confirmados;6;
25/06/2020;Málaga;Hospitalizados;0;
25/06/2020;Málaga;UCI;0;
25/06/2020;Málaga;Curados;0;
25/06/2020;Málaga;Fallecidos;0;
24/06/2020;Andalucía;Confirmados PCR;91;
24/06/2020;Andalucía;Total confirmados;91;
24/06/2020;Andalucía;Hospitalizados;3;
24/06/2020;Andalucía;UCI;0;
24/06/2020;Andalucía;Curados;21;
24/06/2020;Andalucía;Fallecidos;0;
24/06/2020;Cádiz;Confirmados PCR;3;
24/06/2020;Cádiz;Total confirmados;3;
24/06/2020;Cádiz;Hospitalizados;0;
24/06/2020;Cádiz;UCI;0;
24/06/2020;Cádiz;Curados;3;
24/06/2020;Cádiz;Fallecidos;0;
24/06/2020;Granada;Confirmados PCR;11;
24/06/2020;Granada;Total confirmados;11;
24/06/2020;Granada;Hospitalizados;1;
24/06/2020;Granada;UCI;0;
24/06/2020;Granada;Curados;0;
24/06/2020;Granada;Fallecidos;0;
24/06/2020;Huelva;Confirmados PCR;8;
24/06/2020;Huelva;Total confirmados;8;
24/06/2020;Huelva;Hospitalizados;0;
24/06/2020;Huelva;UCI;0;
24/06/2020;Huelva;Curados;8;
24/06/2020;Huelva;Fallecidos;0;
24/06/2020;Jaén;Confirmados PCR;4;
24/06/2020;Jaén;Total confirmados;4;
24/06/2020;Jaén;Hospitalizados;1;
24/06/2020;Jaén;UCI;0;
24/06/2020;Jaén;Curados;4;
24/06/2020;Jaén;Fallecidos;0;
24/06/2020;Málaga;Confirmados PCR;64;
24/06/2020;Málaga;Total confirmados;64;
24/06/2020;Málaga;Hospitalizados;1;
24/06/2020;Málaga;UCI;0;
24/06/2020;Málaga;Curados;6;
24/06/2020;Málaga;Fallecidos;0;
24/06/2020;Sevilla;Confirmados PCR;1;
24/06/2020;Sevilla;Total confirmados;1;
24/06/2020;Sevilla;Hospitalizados;0;
24/06/2020;Sevilla;UCI;0;
24/06/2020;Sevilla;Curados;0;
24/06/2020;Sevilla;Fallecidos;0;
23/06/2020;Andalucía;Confirmados PCR;28;
23/06/2020;Andalucía;Total confirmados;29;
23/06/2020;Andalucía;Hospitalizados;2;
23/06/2020;Andalucía;UCI;1;
23/06/2020;Andalucía;Curados;6;
23/06/2020;Andalucía;Fallecidos;0;
23/06/2020;Almería;Confirmados PCR;1;
23/06/2020;Almería;Total confirmados;1;
23/06/2020;Almería;Hospitalizados;1;
23/06/2020;Almería;UCI;1;
23/06/2020;Almería;Curados;1;
23/06/2020;Almería;Fallecidos;0;
23/06/2020;Cádiz;Confirmados PCR;1;
23/06/2020;Cádiz;Total confirmados;1;
23/06/2020;Cádiz;Hospitalizados;0;
23/06/2020;Cádiz;UCI;0;
23/06/2020;Cádiz;Curados;1;
23/06/2020;Cádiz;Fallecidos;0;
23/06/2020;Granada;Confirmados PCR;8;
23/06/2020;Granada;Total confirmados;8;
23/06/2020;Granada;Hospitalizados;1;
23/06/2020;Granada;UCI;0;
23/06/2020;Granada;Curados;2;
23/06/2020;Granada;Fallecidos;0;
23/06/2020;Málaga;Confirmados PCR;18;
23/06/2020;Málaga;Total confirmados;19;
23/06/2020;Málaga;Hospitalizados;0;
23/06/2020;Málaga;UCI;0;
23/06/2020;Málaga;Curados;2;
23/06/2020;Málaga;Fallecidos;0;
22/06/2020;Andalucía;Confirmados PCR;5;
22/06/2020;Andalucía;Total confirmados;6;
22/06/2020;Andalucía;Hospitalizados;2;
22/06/2020;Andalucía;UCI;1;
22/06/2020;Andalucía;Curados;3;
22/06/2020;Andalucía;Fallecidos;0;
22/06/2020;Cádiz;Confirmados PCR;1;
22/06/2020;Cádiz;Total confirmados;1;
22/06/2020;Cádiz;Hospitalizados;0;
22/06/2020;Cádiz;UCI;0;
22/06/2020;Cádiz;Curados;0;
22/06/2020;Cádiz;Fallecidos;0;
22/06/2020;Córdoba;Confirmados PCR;0;
22/06/2020;Córdoba;Total confirmados;1;
22/06/2020;Córdoba;Hospitalizados;0;
22/06/2020;Córdoba;UCI;0;
22/06/2020;Córdoba;Curados;1;
22/06/2020;Córdoba;Fallecidos;0;
22/06/2020;Huelva;Confirmados PCR;2;
22/06/2020;Huelva;Total confirmados;2;
22/06/2020;Huelva;Hospitalizados;1;
22/06/2020;Huelva;UCI;1;
22/06/2020;Huelva;Curados;1;
22/06/2020;Huelva;Fallecidos;0;
22/06/2020;Málaga;Confirmados PCR;1;
22/06/2020;Málaga;Total confirmados;1;
22/06/2020;Málaga;Hospitalizados;1;
22/06/2020;Málaga;UCI;0;
22/06/2020;Málaga;Curados;0;
22/06/2020;Málaga;Fallecidos;0;
22/06/2020;Sevilla;Confirmados PCR;1;
22/06/2020;Sevilla;Total confirmados;1;
22/06/2020;Sevilla;Hospitalizados;0;
22/06/2020;Sevilla;UCI;0;
22/06/2020;Sevilla;Curados;1;
22/06/2020;Sevilla;Fallecidos;0;
21/06/2020;Andalucía;Confirmados PCR;2;
21/06/2020;Andalucía;Total confirmados;2;
21/06/2020;Andalucía;Hospitalizados;0;
21/06/2020;Andalucía;UCI;0;
21/06/2020;Andalucía;Curados;1;
21/06/2020;Andalucía;Fallecidos;0;
21/06/2020;Granada;Confirmados PCR;1;
21/06/2020;Granada;Total confirmados;1;
21/06/2020;Granada;Hospitalizados;0;
