Fecha;Edad;Medida;Valor;
27/05/2021;De 30 a 39 años;Cobertura Pauta completa;5,9;
27/05/2021;De 20 a 29 años;Cobertura Pauta completa;4,7;
27/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,3;
27/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
26/05/2021;De 80 y más;Cobertura Pauta completa;101,7;
26/05/2021;De 70 a 79 años;Cobertura Pauta completa;90,7;
26/05/2021;De 60 a 69 años;Cobertura Pauta completa;15,6;
26/05/2021;De 50 a 59 años;Cobertura Pauta completa;8,9;
26/05/2021;De 40 a 49 años;Cobertura Pauta completa;6,1;
26/05/2021;De 30 a 39 años;Cobertura Pauta completa;5,6;
26/05/2021;De 20 a 29 años;Cobertura Pauta completa;4,5;
26/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
26/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
25/05/2021;De 80 y más;Cobertura Pauta completa;101,6;
25/05/2021;De 70 a 79 años;Cobertura Pauta completa;89,5;
25/05/2021;De 60 a 69 años;Cobertura Pauta completa;13,7;
25/05/2021;De 50 a 59 años;Cobertura Pauta completa;8,6;
25/05/2021;De 40 a 49 años;Cobertura Pauta completa;6;
25/05/2021;De 30 a 39 años;Cobertura Pauta completa;5,6;
25/05/2021;De 20 a 29 años;Cobertura Pauta completa;4,5;
25/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
25/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
24/05/2021;De 80 y más;Cobertura Pauta completa;101,6;
24/05/2021;De 70 a 79 años;Cobertura Pauta completa;88,6;
24/05/2021;De 60 a 69 años;Cobertura Pauta completa;12,4;
24/05/2021;De 50 a 59 años;Cobertura Pauta completa;8,3;
24/05/2021;De 40 a 49 años;Cobertura Pauta completa;6;
24/05/2021;De 30 a 39 años;Cobertura Pauta completa;5,5;
24/05/2021;De 20 a 29 años;Cobertura Pauta completa;4,5;
24/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
24/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
21/05/2021;De 80 y más;Cobertura Pauta completa;101,4;
21/05/2021;De 70 a 79 años;Cobertura Pauta completa;86,4;
21/05/2021;De 60 a 69 años;Cobertura Pauta completa;10,7;
21/05/2021;De 50 a 59 años;Cobertura Pauta completa;8,1;
21/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,9;
21/05/2021;De 30 a 39 años;Cobertura Pauta completa;5,5;
21/05/2021;De 20 a 29 años;Cobertura Pauta completa;4,4;
21/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
21/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
20/05/2021;De 80 y más;Cobertura Pauta completa;101,3;
20/05/2021;De 70 a 79 años;Cobertura Pauta completa;84,2;
20/05/2021;De 60 a 69 años;Cobertura Pauta completa;9,4;
20/05/2021;De 50 a 59 años;Cobertura Pauta completa;7,9;
20/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,9;
20/05/2021;De 30 a 39 años;Cobertura Pauta completa;5,4;
20/05/2021;De 20 a 29 años;Cobertura Pauta completa;4,4;
20/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
20/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
19/05/2021;De 80 y más;Cobertura Pauta completa;101,2;
19/05/2021;De 70 a 79 años;Cobertura Pauta completa;81,8;
19/05/2021;De 60 a 69 años;Cobertura Pauta completa;8,7;
19/05/2021;De 50 a 59 años;Cobertura Pauta completa;7,7;
19/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,8;
19/05/2021;De 30 a 39 años;Cobertura Pauta completa;5,4;
19/05/2021;De 20 a 29 años;Cobertura Pauta completa;4,3;
19/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
19/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
18/05/2021;De 80 y más;Cobertura Pauta completa;101;
18/05/2021;De 70 a 79 años;Cobertura Pauta completa;79,4;
18/05/2021;De 60 a 69 años;Cobertura Pauta completa;8,2;
18/05/2021;De 50 a 59 años;Cobertura Pauta completa;7,5;
18/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,8;
18/05/2021;De 30 a 39 años;Cobertura Pauta completa;5,4;
18/05/2021;De 20 a 29 años;Cobertura Pauta completa;4,3;
18/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
18/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
17/05/2021;De 80 y más;Cobertura Pauta completa;101;
17/05/2021;De 70 a 79 años;Cobertura Pauta completa;77,1;
17/05/2021;De 60 a 69 años;Cobertura Pauta completa;7,8;
17/05/2021;De 50 a 59 años;Cobertura Pauta completa;7,4;
17/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,7;
17/05/2021;De 30 a 39 años;Cobertura Pauta completa;5,3;
17/05/2021;De 20 a 29 años;Cobertura Pauta completa;4,3;
17/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
17/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
14/05/2021;De 80 y más;Cobertura Pauta completa;100,7;
14/05/2021;De 70 a 79 años;Cobertura Pauta completa;72,2;
14/05/2021;De 60 a 69 años;Cobertura Pauta completa;7,6;
14/05/2021;De 50 a 59 años;Cobertura Pauta completa;7,2;
14/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,6;
14/05/2021;De 30 a 39 años;Cobertura Pauta completa;5,2;
14/05/2021;De 20 a 29 años;Cobertura Pauta completa;4,2;
14/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
14/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
13/05/2021;De 80 y más;Cobertura Pauta completa;100,5;
13/05/2021;De 70 a 79 años;Cobertura Pauta completa;66,1;
13/05/2021;De 60 a 69 años;Cobertura Pauta completa;7,5;
13/05/2021;De 50 a 59 años;Cobertura Pauta completa;7;
13/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,5;
13/05/2021;De 30 a 39 años;Cobertura Pauta completa;5,2;
13/05/2021;De 20 a 29 años;Cobertura Pauta completa;4,2;
13/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
13/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
12/05/2021;De 80 y más;Cobertura Pauta completa;100,4;
12/05/2021;De 70 a 79 años;Cobertura Pauta completa;62;
12/05/2021;De 60 a 69 años;Cobertura Pauta completa;7,4;
12/05/2021;De 50 a 59 años;Cobertura Pauta completa;6,9;
12/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,5;
12/05/2021;De 30 a 39 años;Cobertura Pauta completa;5,1;
12/05/2021;De 20 a 29 años;Cobertura Pauta completa;4,2;
12/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
12/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
11/05/2021;De 80 y más;Cobertura Pauta completa;100,2;
11/05/2021;De 70 a 79 años;Cobertura Pauta completa;58,6;
11/05/2021;De 60 a 69 años;Cobertura Pauta completa;7,3;
11/05/2021;De 50 a 59 años;Cobertura Pauta completa;6,7;
11/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,4;
11/05/2021;De 30 a 39 años;Cobertura Pauta completa;5,1;
11/05/2021;De 20 a 29 años;Cobertura Pauta completa;4,1;
11/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
11/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
10/05/2021;De 80 y más;Cobertura Pauta completa;100,1;
10/05/2021;De 70 a 79 años;Cobertura Pauta completa;55,5;
10/05/2021;De 60 a 69 años;Cobertura Pauta completa;7,2;
10/05/2021;De 50 a 59 años;Cobertura Pauta completa;6,5;
10/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,3;
10/05/2021;De 30 a 39 años;Cobertura Pauta completa;5;
10/05/2021;De 20 a 29 años;Cobertura Pauta completa;4,1;
10/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
10/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
07/05/2021;De 80 y más;Cobertura Pauta completa;99,8;
07/05/2021;De 70 a 79 años;Cobertura Pauta completa;50,3;
07/05/2021;De 60 a 69 años;Cobertura Pauta completa;7;
07/05/2021;De 50 a 59 años;Cobertura Pauta completa;6,4;
07/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,2;
07/05/2021;De 30 a 39 años;Cobertura Pauta completa;4,9;
07/05/2021;De 20 a 29 años;Cobertura Pauta completa;4;
07/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
07/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
06/05/2021;De 80 y más;Cobertura Pauta completa;99,5;
06/05/2021;De 70 a 79 años;Cobertura Pauta completa;44,9;
06/05/2021;De 60 a 69 años;Cobertura Pauta completa;6,9;
06/05/2021;De 50 a 59 años;Cobertura Pauta completa;6,3;
06/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,2;
06/05/2021;De 30 a 39 años;Cobertura Pauta completa;4,9;
06/05/2021;De 20 a 29 años;Cobertura Pauta completa;4;
06/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
06/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
05/05/2021;De 80 y más;Cobertura Pauta completa;99,1;
05/05/2021;De 70 a 79 años;Cobertura Pauta completa;39,2;
05/05/2021;De 60 a 69 años;Cobertura Pauta completa;6,8;
05/05/2021;De 50 a 59 años;Cobertura Pauta completa;6,2;
05/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,1;
05/05/2021;De 30 a 39 años;Cobertura Pauta completa;4,8;
05/05/2021;De 20 a 29 años;Cobertura Pauta completa;3,9;
05/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
05/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
04/05/2021;De 80 y más;Cobertura Pauta completa;98,9;
04/05/2021;De 70 a 79 años;Cobertura Pauta completa;34,5;
04/05/2021;De 60 a 69 años;Cobertura Pauta completa;6,7;
04/05/2021;De 50 a 59 años;Cobertura Pauta completa;6,2;
04/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,1;
04/05/2021;De 30 a 39 años;Cobertura Pauta completa;4,8;
04/05/2021;De 20 a 29 años;Cobertura Pauta completa;3,9;
04/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
04/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
03/05/2021;De 80 y más;Cobertura Pauta completa;98,5;
03/05/2021;De 70 a 79 años;Cobertura Pauta completa;31,2;
03/05/2021;De 60 a 69 años;Cobertura Pauta completa;6,5;
03/05/2021;De 50 a 59 años;Cobertura Pauta completa;6,1;
03/05/2021;De 40 a 49 años;Cobertura Pauta completa;5,1;
03/05/2021;De 30 a 39 años;Cobertura Pauta completa;4,7;
03/05/2021;De 20 a 29 años;Cobertura Pauta completa;3,9;
03/05/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
03/05/2021;De 5 a 11 años;Cobertura Pauta completa;;
30/04/2021;De 80 y más;Cobertura Pauta completa;97,7;
30/04/2021;De 70 a 79 años;Cobertura Pauta completa;25,4;
30/04/2021;De 60 a 69 años;Cobertura Pauta completa;6,4;
30/04/2021;De 50 a 59 años;Cobertura Pauta completa;6,1;
30/04/2021;De 40 a 49 años;Cobertura Pauta completa;5;
30/04/2021;De 30 a 39 años;Cobertura Pauta completa;4,7;
30/04/2021;De 20 a 29 años;Cobertura Pauta completa;3,9;
30/04/2021;De 12 a 19 años;Cobertura Pauta completa;0,2;
30/04/2021;De 5 a 11 años;Cobertura Pauta completa;;
29/04/2021;De 80 y más;Cobertura Pauta completa;94,1;
29/04/2021;De 70 a 79 años;Cobertura Pauta completa;5,6;
29/04/2021;De 60 a 69 años;Cobertura Pauta completa;5,8;
29/04/2021;De 50 a 59 años;Cobertura Pauta completa;6;
29/04/2021;De 40 a 49 años;Cobertura Pauta completa;5;
29/04/2021;De 30 a 39 años;Cobertura Pauta completa;4,7;
29/04/2021;De 20 a 29 años;Cobertura Pauta completa;3,8;
29/04/2021;De 12 a 19 años;Cobertura Pauta completa;0,1;
29/04/2021;De 5 a 11 años;Cobertura Pauta completa;;
28/04/2021;De 80 y más;Cobertura Pauta completa;94,1;
28/04/2021;De 70 a 79 años;Cobertura Pauta completa;5,6;
28/04/2021;De 60 a 69 años;Cobertura Pauta completa;5,8;
28/04/2021;De 50 a 59 años;Cobertura Pauta completa;6;
28/04/2021;De 40 a 49 años;Cobertura Pauta completa;5;
28/04/2021;De 30 a 39 años;Cobertura Pauta completa;4,7;
28/04/2021;De 20 a 29 años;Cobertura Pauta completa;3,8;
28/04/2021;De 12 a 19 años;Cobertura Pauta completa;0,1;
28/04/2021;De 5 a 11 años;Cobertura Pauta completa;;
27/04/2021;De 80 y más;Cobertura Pauta completa;94,1;
27/04/2021;De 70 a 79 años;Cobertura Pauta completa;5,6;
27/04/2021;De 60 a 69 años;Cobertura Pauta completa;5,8;
27/04/2021;De 50 a 59 años;Cobertura Pauta completa;6;
27/04/2021;De 40 a 49 años;Cobertura Pauta completa;5;
27/04/2021;De 30 a 39 años;Cobertura Pauta completa;4,7;
27/04/2021;De 20 a 29 años;Cobertura Pauta completa;3,8;
27/04/2021;De 12 a 19 años;Cobertura Pauta completa;0,1;
27/04/2021;De 5 a 11 años;Cobertura Pauta completa;;
26/04/2021;De 80 y más;Cobertura Pauta completa;94,1;
26/04/2021;De 70 a 79 años;Cobertura Pauta completa;5,6;
26/04/2021;De 60 a 69 años;Cobertura Pauta completa;5,8;
26/04/2021;De 50 a 59 años;Cobertura Pauta completa;6;
26/04/2021;De 40 a 49 años;Cobertura Pauta completa;5;
26/04/2021;De 30 a 39 años;Cobertura Pauta completa;4,7;
26/04/2021;De 20 a 29 años;Cobertura Pauta completa;3,8;
26/04/2021;De 12 a 19 años;Cobertura Pauta completa;0,1;
26/04/2021;De 5 a 11 años;Cobertura Pauta completa;;

          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
          
               
                    
               
               
               
               
               
               
               
               
               
               
          
     
